Nodes on the 9-th layer
Polyline 1, Number of points: 81
x y thickness
Nodes on the 125-th layer
Polyline 1, Number of points: 38
x y thickness
29.250000 19.908163 0.275249
28.758071 19.997639 0.199619
28.265793 20.085144 0.207639
27.770358 20.151964 0.211789
27.271727 20.188242 0.209540
26.771990 20.203282 0.206736
26.271996 20.204145 0.202849
25.772014 20.200087 0.200578
25.272052 20.193925 0.198662
24.772084 20.188284 0.197608
24.272104 20.183815 0.196748
23.772112 20.181021 0.196043
23.272114 20.179894 0.195364
22.772116 20.181296 0.194651
22.272138 20.185849 0.194380
21.772188 20.192918 0.193902
21.272317 20.204182 0.193703
20.772571 20.220067 0.193940
20.272957 20.239686 0.194275
19.773448 20.261835 0.194224
19.273970 20.284665 0.194163
18.774503 20.307749 0.194658
18.275034 20.330780 0.195015
17.775565 20.353819 0.195279
17.276122 20.377425 0.196248
16.776619 20.399709 0.197181
16.277029 20.419919 0.199195
15.777252 20.434722 0.201118
15.277301 20.440662 0.204292
14.777411 20.431237 0.206572
14.278061 20.406240 0.209376
13.780235 20.360171 0.209556
13.284194 20.297453 0.206857
12.788382 20.232875 0.205261
12.292599 20.168103 0.206737
11.800707 20.079514 0.208368
11.322117 19.936067 0.199759
11.000000 19.810029 0.189070

Polyline 2, Number of points: 18
x y thickness
56.500000 10.042248 0.256452
56.107784 10.352330 0.188006
55.718973 10.666696 0.188861
55.329105 10.979749 0.187527
54.939692 11.293368 0.187336
54.548537 11.604811 0.186979
54.155374 11.913714 0.186247
53.761659 12.221917 0.185546
53.367708 12.529817 0.185283
52.971115 12.834297 0.185108
52.569833 13.132573 0.184110
52.163939 13.424523 0.184145
51.750904 13.706276 0.183529
51.329154 13.974803 0.182059
50.898440 14.228683 0.180560
50.457944 14.465127 0.180195
50.003021 14.672352 0.174968
49.811061 14.750000 0.169600


Nodes on the 126-th layer
Polyline 1, Number of points: 38
x y thickness
29.250000 20.104186 0.192859
28.759383 20.200593 0.200051
28.268153 20.293784 0.207083
27.772843 20.361273 0.208938
27.274060 20.395292 0.207026
26.774251 20.407733 0.204463
26.274259 20.406016 0.201874
25.774301 20.399670 0.199558
25.274356 20.392243 0.198275
24.774401 20.385563 0.197240
24.274428 20.380314 0.196471
23.774441 20.376726 0.195689
23.274444 20.375400 0.195500
22.774445 20.376455 0.195165
22.274465 20.380711 0.194875
21.774519 20.388024 0.195109
21.274644 20.399162 0.194956
20.774890 20.414767 0.194641
20.275270 20.434236 0.194462
19.775732 20.455731 0.193798
19.276279 20.479110 0.194344
18.776823 20.502430 0.194581
18.277344 20.525248 0.194368
17.777910 20.549031 0.195105
17.278498 20.573257 0.195743
16.779045 20.596639 0.196867
16.279516 20.618332 0.198399
15.779791 20.634785 0.200079
15.279867 20.642810 0.202164
14.779930 20.636264 0.204943
14.280475 20.613592 0.206972
13.782536 20.568797 0.207526
13.286479 20.506228 0.206840
12.790783 20.440760 0.205834
12.295189 20.374563 0.204385
11.803230 20.286229 0.202994
11.324739 20.142533 0.197020
11.000000 20.015065 0.190940

Polyline 2, Number of points: 17
x y thickness
56.500000 10.281992 0.188069
56.109676 10.594459 0.189474
55.720216 10.908012 0.188941
55.330568 11.221340 0.189076
54.939916 11.533414 0.187930
54.547683 11.843496 0.187157
54.153593 12.151219 0.185920
53.759471 12.458899 0.185371
53.364892 12.765993 0.185619
52.966505 13.068123 0.184911
52.563738 13.364389 0.184632
52.155412 13.652918 0.183872
51.739697 13.930693 0.183284
51.314243 14.193291 0.180651
50.880182 14.441392 0.178782
50.435648 14.670022 0.177219
50.000000 14.858601 0.171525


Nodes on the 127-th layer
Polyline 1, Number of points: 38
x y thickness
29.250000 20.299890 0.192032
28.760979 20.404092 0.200230
28.270890 20.503063 0.207733
27.775653 20.570765 0.209197
27.276710 20.602195 0.206905
26.776824 20.611255 0.203538
26.276843 20.607638 0.201612
25.776920 20.598903 0.199184
25.276993 20.590352 0.198048
24.777054 20.582548 0.196931
24.277090 20.576549 0.196196
23.777108 20.572350 0.195600
23.277111 20.570894 0.195487
22.777112 20.571723 0.195273
22.277129 20.575639 0.194944
21.777185 20.583043 0.195029
21.277307 20.594031 0.194857
20.777539 20.609211 0.194400
20.277917 20.628620 0.194318
19.778376 20.650025 0.194205
19.278936 20.673694 0.194496
18.779457 20.696514 0.194001
18.280002 20.719849 0.194507
17.780599 20.744262 0.195133
17.281212 20.769007 0.195663
16.781815 20.793557 0.196853
16.282332 20.816266 0.197920
15.782669 20.834557 0.199792
15.282781 20.844591 0.201801
14.782816 20.840720 0.204400
14.283234 20.821018 0.207088
13.785165 20.777818 0.207945
13.289010 20.716047 0.207852
12.793480 20.649336 0.206427
12.298107 20.581495 0.204724
11.806296 20.492325 0.202310
11.327644 20.349159 0.197060
11.072170 20.250000 0.192321

Polyline 2, Number of points: 18
x y thickness
56.750000 10.328420 0.254274
56.358113 10.638905 0.189958
55.968549 10.952331 0.190254
55.578092 11.264649 0.188862
55.187330 11.576584 0.188152
54.795126 11.886706 0.187353
54.400986 12.194362 0.186262
54.006441 12.501501 0.185557
53.611941 12.808696 0.185434
53.214609 13.112213 0.185051
52.813206 13.410324 0.184822
52.406691 13.701412 0.184613
51.993358 13.982732 0.184197
51.570594 14.249661 0.182612
51.138560 14.501307 0.180234
50.697847 14.737389 0.179829
50.243623 14.946122 0.177098
50.109126 15.000000 0.173114


Nodes on the 128-th layer
Polyline 1, Number of points: 38
x y thickness
29.231174 20.500000 0.191792
28.744062 20.612791 0.201221
28.254865 20.715996 0.208801
27.759367 20.781763 0.209557
27.260191 20.809372 0.206844
26.760232 20.813980 0.202841
26.260265 20.808638 0.201259
25.760386 20.797654 0.199005
25.260478 20.788050 0.197932
24.760558 20.779134 0.196770
24.260601 20.772603 0.196185
23.760621 20.768242 0.195939
23.260624 20.766534 0.195612
22.760625 20.767080 0.195221
22.260638 20.770645 0.194741
21.760691 20.777857 0.194405
21.260815 20.788938 0.194316
20.761047 20.804100 0.194102
20.261429 20.823628 0.194124
19.761904 20.845416 0.194392
19.262466 20.869116 0.194467
18.762981 20.891786 0.194291
18.263558 20.915801 0.194916
17.764152 20.940173 0.194857
17.264812 20.965845 0.195795
16.765469 20.991467 0.196964
16.265991 21.014290 0.197293
15.766404 21.034587 0.199664
15.266553 21.046338 0.201867
14.766576 21.044251 0.204013
14.266899 21.026863 0.206492
13.768601 20.986323 0.209157
13.272484 20.924296 0.208695
12.777220 20.855638 0.206627
12.282089 20.786045 0.204832
11.790527 20.695403 0.202634
11.312595 20.549733 0.196475
11.182085 20.500000 0.193289

Polyline 2, Number of points: 18
x y thickness
56.750000 10.570677 0.189884
56.358826 10.882090 0.189921
55.968024 11.193973 0.188374
55.577596 11.506329 0.188570
55.185912 11.817105 0.187788
54.792650 12.125884 0.187017
54.397863 12.432711 0.186161
54.003087 12.739553 0.185763
53.607532 13.045386 0.185415
53.208668 13.346889 0.184860
52.805667 13.642832 0.184652
52.396734 13.930504 0.183786
51.980223 14.207080 0.182687
51.554107 14.468610 0.180896
51.119066 14.714994 0.179158
50.674550 14.943754 0.177786
50.215860 15.142367 0.171848
50.000000 15.225187 0.250236


Nodes on the 129-th layer
Polyline 1, Number of points: 38
x y thickness
29.021557 20.750000 0.196270
28.535744 20.868206 0.206912
28.044083 20.958178 0.212343
27.546339 21.003787 0.209921
27.046584 21.016893 0.205543
26.546598 21.014185 0.202476
26.046704 21.004149 0.200155
25.546852 20.992017 0.198428
25.046955 20.981864 0.197590
24.547038 20.972789 0.196428
24.047071 20.967145 0.196397
23.547085 20.963467 0.195954
23.047088 20.961809 0.195042
22.547091 20.963147 0.194540
22.047113 20.967755 0.194009
21.547191 20.976454 0.193817
21.047357 20.989240 0.193737
20.547652 21.006371 0.193782
20.048081 21.027054 0.193935
19.548615 21.050149 0.194393
19.049143 21.073128 0.194130
18.549699 21.096684 0.194417
18.050297 21.121132 0.194692
17.550928 21.146234 0.194841
17.051658 21.173246 0.196206
16.552300 21.198560 0.197147
16.052859 21.222150 0.199037
15.553240 21.241628 0.201973
15.053333 21.249900 0.204450
14.553404 21.242846 0.205889
14.053952 21.220363 0.210130
13.556421 21.171555 0.210124
13.060955 21.104468 0.207512
12.565931 21.034100 0.206134
12.071607 20.959112 0.208366
11.584825 20.846754 0.204747
11.114190 20.678945 0.191392
11.000000 20.632084 0.224947

Polyline 2, Number of points: 18
x y thickness
56.750000 10.812132 0.188904
56.359037 11.123814 0.189065
55.967869 11.435238 0.188296
55.577031 11.747080 0.188246
55.184559 12.056861 0.187738
54.790343 12.364421 0.186926
54.394990 12.670519 0.185998
53.999576 12.976537 0.185333
53.602965 13.280997 0.185200
53.202657 13.580578 0.184799
52.797826 13.874011 0.184569
52.386276 14.157914 0.183661
51.966406 14.429348 0.182207
51.537672 14.686562 0.181550
51.099210 14.926787 0.179233
50.650572 15.147232 0.177197
50.187923 15.336499 0.171242
50.000000 15.406655 0.181468


Nodes on the 130-th layer
Polyline 1, Number of points: 38
x y thickness
29.250000 20.892529 0.269260
28.766931 21.021529 0.203633
28.279209 21.131112 0.212433
27.783406 21.194110 0.211161
27.284113 21.218672 0.207936
26.784134 21.218578 0.203103
26.284212 21.210046 0.201088
25.784402 21.196286 0.198445
25.284543 21.184446 0.197716
24.784660 21.173602 0.196467
24.284723 21.165740 0.195899
23.784753 21.160306 0.195085
23.284763 21.157262 0.194664
22.784764 21.156998 0.194486
22.284775 21.160209 0.194636
21.784817 21.166570 0.194221
21.284932 21.177204 0.193978
20.785166 21.192450 0.194107
20.285519 21.211202 0.193813
19.785996 21.233015 0.193635
19.286540 21.256330 0.193918
18.787074 21.279430 0.193726
18.287686 21.304154 0.194410
17.788305 21.329030 0.194483
17.289037 21.356070 0.195381
16.789748 21.382706 0.195931
16.290467 21.409525 0.198377
15.790988 21.432228 0.199717
15.291293 21.449606 0.203616
14.791338 21.452279 0.206055
14.291499 21.440164 0.208896
13.792708 21.406677 0.210930
13.296367 21.346649 0.208404
12.801414 21.275802 0.206156
12.306628 21.203786 0.206658
11.814703 21.115115 0.209785
11.335932 20.972504 0.202037
11.000000 20.838806 0.191244

Polyline 2, Number of points: 17
x y thickness
56.818598 11.000000 0.189661
56.427845 11.311942 0.190037
56.036140 11.622688 0.189105
55.644327 11.933303 0.187870
55.251497 12.242630 0.187642
54.856674 12.549410 0.186880
54.460892 12.854952 0.186189
54.064934 13.160267 0.185539
53.667658 13.463859 0.185166
53.266538 13.762355 0.184671
52.860584 14.054233 0.183985
52.447866 14.336425 0.183350
52.026294 14.605232 0.181633
51.596081 14.859934 0.180112
51.156124 15.097381 0.178208
50.705947 15.314677 0.175945
50.250000 15.496015 0.171169


Nodes on the 131-th layer
Polyline 1, Number of points: 38
x y thickness
29.250000 21.093961 0.194612
28.769079 21.230733 0.204586
28.281600 21.341121 0.208636
27.785339 21.400341 0.206077
27.285920 21.422339 0.203675
26.785946 21.420532 0.201954
26.286071 21.409531 0.199424
25.786283 21.394965 0.198552
25.286461 21.381652 0.197106
24.786589 21.370368 0.196678
24.286662 21.361885 0.196090
23.786700 21.355715 0.195376
23.286712 21.352439 0.195161
22.786713 21.351913 0.194915
22.286722 21.354780 0.194580
21.786766 21.361334 0.194761
21.286875 21.371659 0.194424
20.787100 21.386589 0.194075
20.287452 21.405319 0.194017
19.787920 21.426941 0.193805
19.288450 21.449953 0.193505
18.789002 21.473443 0.193870
18.289621 21.498322 0.194024
17.790279 21.523957 0.194749
17.291039 21.551510 0.195269
16.791769 21.578517 0.195638
16.292582 21.607019 0.197386
15.793160 21.630894 0.198622
15.293535 21.650236 0.200643
14.793609 21.656143 0.203874
14.293722 21.646323 0.206045
13.794813 21.614746 0.207461
13.298382 21.555505 0.207104
12.803399 21.484872 0.206679
12.308785 21.411690 0.205426
11.816884 21.322770 0.203975
11.337969 21.180736 0.198985
11.000000 21.045796 0.192319

Polyline 2, Number of points: 18
x y thickness
57.000000 11.100876 0.207563
56.608478 11.411838 0.190765
56.216792 11.722600 0.190548
55.823825 12.031753 0.188657
55.430704 12.340710 0.187925
55.035548 12.647060 0.186860
54.639533 12.952301 0.186223
54.243351 13.257325 0.185808
53.846142 13.561003 0.185560
53.445011 13.859481 0.184466
53.039837 14.152444 0.184382
52.628015 14.435950 0.183837
52.207686 14.706679 0.183061
51.778865 14.963764 0.182465
51.339857 15.202978 0.180190
50.891305 15.423679 0.178739
50.428623 15.612708 0.174444
50.250000 15.677643 0.181629


Nodes on the 132-th layer
Polyline 1, Number of points: 38
x y thickness
29.250000 21.297683 0.195952
28.771162 21.441551 0.206072
28.283547 21.550970 0.208601
27.786807 21.606077 0.205601
27.287257 21.625083 0.202748
26.787289 21.622024 0.201486
26.287471 21.608673 0.199063
25.787709 21.593266 0.198176
25.287919 21.578762 0.197001
24.788056 21.567105 0.196654
24.288139 21.558053 0.196115
23.788182 21.551474 0.195726
23.288197 21.547918 0.195465
22.788198 21.546879 0.194964
22.288205 21.549058 0.194281
21.788253 21.555890 0.194546
21.288357 21.566008 0.194307
20.788570 21.580557 0.193886
20.288926 21.599381 0.193944
19.789393 21.620971 0.193893
19.289927 21.644070 0.193972
18.790491 21.667816 0.194206
18.291110 21.692687 0.194185
17.791779 21.718534 0.194364
17.292582 21.746858 0.195146
16.793351 21.774574 0.195829
16.294232 21.804238 0.197073
15.794872 21.829423 0.198446
15.295324 21.850650 0.200421
14.795436 21.859380 0.203244
14.295509 21.852000 0.205602
13.796457 21.822822 0.207557
13.299883 21.764846 0.207688
12.804883 21.694348 0.207165
12.310462 21.619873 0.205695
11.818554 21.530854 0.204468
11.339494 21.389520 0.199733
11.000000 21.252659 0.192116

Polyline 2, Number of points: 18
x y thickness
57.000000 11.343968 0.190357
56.608683 11.655208 0.190780
56.215590 11.964190 0.189131
55.822733 12.273485 0.189386
55.428151 12.580569 0.188000
55.032072 12.885727 0.186909
54.635379 13.190086 0.185878
54.239136 13.495030 0.186279
53.840385 13.796680 0.185639
53.437883 14.093306 0.185306
53.030514 14.383199 0.184783
52.615937 14.662661 0.184057
52.192847 14.929041 0.183085
51.760882 15.180793 0.181969
51.318915 15.414517 0.180562
50.866443 15.626946 0.178766
50.399824 15.806176 0.171987
50.250000 15.858938 0.181294


Nodes on the 133-th layer
Polyline 1, Number of points: 38
x y thickness
29.250000 21.503813 0.197413
28.772877 21.653212 0.206901
28.284734 21.759883 0.207771
27.787567 21.811259 0.205063
27.287899 21.826963 0.201881
26.787937 21.822729 0.200696
26.288174 21.807505 0.198742
25.788439 21.791226 0.197844
25.288666 21.776172 0.197305
24.788814 21.764038 0.196862
24.288911 21.754250 0.196151
23.788957 21.747508 0.196006
23.288976 21.743307 0.195379
22.788978 21.742059 0.195178
22.288982 21.743663 0.194597
21.789026 21.750157 0.194243
21.289132 21.760355 0.194286
20.789336 21.774602 0.193937
20.289692 21.793390 0.193862
19.790162 21.815073 0.193930
19.290707 21.838401 0.194149
18.791275 21.862230 0.194212
18.291893 21.887069 0.194163
17.792572 21.913128 0.194326
17.293411 21.942050 0.194937
16.794268 21.971307 0.196441
16.295168 22.001301 0.196860
15.795896 22.028233 0.198675
15.296427 22.051208 0.200546
14.796579 22.062261 0.202885
14.296623 22.057316 0.205277
13.797395 22.031272 0.208040
13.300626 21.975128 0.208777
12.805780 21.903576 0.207012
12.311510 21.828102 0.205750
11.819584 21.739123 0.204757
11.340331 21.598473 0.200176
11.093013 21.500000 0.194625

Polyline 2, Number of points: 18
x y thickness
57.111806 11.500000 0.191713
56.719173 11.809564 0.189634
56.325877 12.118282 0.189295
55.932593 12.427027 0.188644
55.537372 12.733284 0.187634
55.141023 13.038091 0.187204
54.743682 13.341604 0.186130
54.346815 13.645736 0.185153
53.947978 13.947273 0.185060
53.545388 14.243786 0.184937
53.137174 14.532487 0.183475
52.722396 14.811668 0.183062
52.298877 15.077375 0.182018
51.866026 15.327578 0.179762
51.424181 15.561491 0.179135
50.971967 15.774567 0.178473
50.504560 15.951857 0.173549
50.500000 15.953488 0.173436


Nodes on the 134-th layer
Polyline 1, Number of points: 38
x y thickness
29.138832 21.750000 0.201720
28.660220 21.893793 0.210984
28.168512 21.981904 0.208898
27.670231 22.021172 0.206124
27.170331 22.027776 0.201802
26.670424 22.019136 0.199894
26.170728 22.001756 0.197972
25.670991 21.985536 0.197758
25.171224 21.970316 0.196936
24.671376 21.958019 0.196243
24.171468 21.948517 0.195833
23.671514 21.941713 0.195185
23.171531 21.937865 0.194850
22.671532 21.937048 0.194612
22.171542 21.939786 0.194581
21.671585 21.946244 0.193651
21.171719 21.957706 0.193926
20.671949 21.972786 0.193633
20.172330 21.992255 0.193588
19.672829 22.014580 0.193815
19.173388 22.038216 0.193997
18.673960 22.062128 0.193823
18.174612 22.087639 0.194185
17.675327 22.114361 0.194115
17.176229 22.144369 0.195116
16.677134 22.174426 0.195726
16.178069 22.204987 0.197082
15.678904 22.233802 0.199976
15.179415 22.256220 0.202376
14.679542 22.265899 0.204785
14.179611 22.259448 0.207953
13.680644 22.229451 0.210037
13.184378 22.168918 0.208431
12.689879 22.094973 0.206698
12.195948 22.017338 0.206784
11.705650 21.920385 0.206011
11.230150 21.767002 0.197332
11.189813 21.750000 0.196458

Polyline 2, Number of points: 18
x y thickness
57.250000 11.633197 0.191935
56.857162 11.942499 0.189826
56.463729 12.251048 0.189551
56.069575 12.558680 0.188140
55.674430 12.865037 0.188096
55.277586 13.169199 0.187180
54.879925 13.472291 0.186558
54.482546 13.775754 0.185760
54.083344 14.076810 0.184965
53.680567 14.373062 0.184256
53.272660 14.662186 0.184126
52.857628 14.940993 0.182798
52.434645 15.207541 0.182416
52.002520 15.459021 0.182107
51.560871 15.693350 0.180490
51.108820 15.906765 0.177919
50.642774 16.087319 0.175674
50.500000 16.136524 0.183036


Nodes on the 135-th layer
Polyline 1, Number of points: 39
x y thickness
29.500000 21.832286 0.370423
29.029100 22.000303 0.208145
28.546609 22.130010 0.212474
28.051738 22.199451 0.207701
27.552644 22.226735 0.203992
27.052673 22.226680 0.200908
26.552845 22.214134 0.198967
26.053177 22.195927 0.197882
25.553459 22.179140 0.197092
25.053695 22.163776 0.196292
24.553844 22.151639 0.195819
24.053929 22.142469 0.195533
23.553973 22.135865 0.195051
23.053988 22.132214 0.194541
22.553989 22.132044 0.194349
